   55531.276   17.920     0.003
   55531.277   17.769     0.003
   55531.278   17.871     0.003
   55531.279   17.926     0.003
   55531.280   17.990     0.003
   55531.281   17.973     0.003
   55531.282   18.018     0.003
   55531.283   18.029     0.003
   55531.284   17.906     0.003
   55531.285   17.962     0.003
   55531.286   17.872     0.003
   55531.287   17.717     0.003
   55531.288   17.867     0.003
   55531.289   17.817     0.003
   55531.290   17.784     0.003
   55531.291   17.859     0.003
   55531.292   17.784     0.003
   55531.294   17.977     0.003
   55531.295   17.836     0.003
   55537.211   17.764     0.003
   55537.225   17.738     0.003
   55538.242   17.902     0.003
   55538.246   17.890     0.003
   55540.256   17.673     0.003
   55541.330   17.759     0.003
   55542.273   17.677     0.003
   55543.334   17.651     0.003
   55558.207   17.713     0.003
   55571.177   17.631     0.003
   55577.224   17.347     0.002
   55577.230   17.636     0.001
   55577.232   17.630     0.002
   55577.235   17.486     0.001
   55577.745   17.496     0.004
   55577.745   17.503     0.004
   55577.746   17.504     0.004
   55577.746   17.467     0.004
   55577.747   17.401     0.004
   55577.747   17.419     0.004
   55577.747   17.439     0.004
   55577.748   17.495     0.004
   55577.748   17.495     0.004
   55577.749   17.470     0.004
   55577.749   17.460     0.004
   55577.749   17.436     0.004
   55577.750   17.422     0.004
   55577.750   17.416     0.004
   55577.751   17.443     0.004
   55577.751   17.403     0.004
   55577.751   17.461     0.004
   55577.752   17.477     0.004
   55577.752   17.447     0.004
   55577.753   17.474     0.004
   55577.753   17.521     0.004
   55577.753   17.481     0.004
   55577.754   17.465     0.004
   55577.754   17.389     0.004
   55577.755   17.423     0.004
   55577.755   17.471     0.004
   55577.755   17.459     0.004
   55577.756   17.474     0.004
   55577.756   17.439     0.004
   55577.757   17.493     0.004
   55577.757   17.514     0.004
   55577.757   17.497     0.004
   55577.758   17.450     0.004
   55577.758   17.418     0.004
   55577.759   17.394     0.004
   55577.759   17.416     0.004
   55577.759   17.383     0.004
   55577.760   17.347     0.004
   55577.760   17.361     0.004
   55577.761   17.294     0.004
   55577.761   17.295     0.004
   55577.761   17.307     0.004
   55577.762   17.288     0.004
   55577.762   17.315     0.004
   55577.763   17.299     0.004
   55577.763   17.318     0.004
   55577.763   17.368     0.004
   55577.764   17.408     0.004
   55577.764   17.408     0.004
   55577.765   17.437     0.004
   55577.765   17.388     0.004
   55577.765   17.415     0.004
   55577.766   17.451     0.004
   55577.766   17.338     0.004
   55577.767   17.336     0.004
   55577.767   17.396     0.004
   55577.767   17.434     0.004
   55577.768   17.394     0.004
   55577.768   17.404     0.004
   55577.769   17.365     0.004
   55577.769   17.439     0.004
   55577.769   17.502     0.004
   55577.770   17.525     0.004
   55577.770   17.500     0.004
   55577.771   17.518     0.004
   55577.771   17.508     0.004
   55577.771   17.472     0.004
   55577.772   17.431     0.004
   55577.772   17.473     0.004
   55577.773   17.450     0.004
   55577.773   17.390     0.004
   55577.774   17.379     0.004
   55577.774   17.357     0.004
   55577.775   17.363     0.004
   55577.775   17.330     0.004
   55577.775   17.361     0.004
   55577.776   17.395     0.004
   55577.776   17.357     0.004
   55577.777   17.395     0.004
   55577.777   17.491     0.004
   55577.777   17.519     0.004
   55577.778   17.493     0.004
   55577.778   17.444     0.004
   55577.779   17.459     0.004
   55577.779   17.467     0.004
   55577.779   17.395     0.004
   55577.780   17.355     0.004
   55577.780   17.318     0.004
   55577.781   17.273     0.004
   55577.781   17.263     0.004
   55577.781   17.260     0.004
   55577.782   17.284     0.004
   55577.782   17.236     0.004
   55577.783   17.240     0.004
   55577.783   17.263     0.004
   55577.783   17.369     0.004
   55577.784   17.401     0.004
   55577.784   17.348     0.004
   55577.784   17.406     0.004
   55577.785   17.406     0.004
   55577.785   17.432     0.004
   55577.786   17.430     0.004
   55577.786   17.448     0.004
   55577.786   17.452     0.004
   55577.787   17.438     0.004
   55577.787   17.476     0.004
   55577.788   17.458     0.004
   55577.788   17.476     0.004
   55577.788   17.485     0.004
   55577.789   17.475     0.004
   55577.789   17.471     0.004
   55577.790   17.427     0.004
   55577.790   17.416     0.004
   55577.790   17.385     0.004
   55577.791   17.379     0.004
   55577.791   17.357     0.004
   55577.792   17.359     0.004
   55577.792   17.368     0.004
   55577.792   17.296     0.004
   55577.793   17.252     0.004
   55577.793   17.289     0.004
   55577.794   17.363     0.004
   55577.794   17.370     0.004
   55577.794   17.379     0.004
   55577.795   17.378     0.004
   55577.795   17.333     0.004
   55577.796   17.381     0.004
   55577.796   17.378     0.004
   55577.796   17.336     0.004
   55577.797   17.352     0.004
   55577.797   17.353     0.004
   55577.798   17.370     0.004
   55577.798   17.369     0.004
   55577.798   17.376     0.004
   55577.799   17.430     0.004
   55577.799   17.450     0.004
   55577.800   17.436     0.004
   55577.800   17.463     0.004
   55577.800   17.515     0.004
   55577.801   17.539     0.004
   55577.801   17.514     0.004
   55577.802   17.473     0.004
   55577.802   17.473     0.004
   55577.802   17.470     0.004
   55577.803   17.457     0.004
   55577.803   17.358     0.004
   55577.804   17.379     0.004
   55577.804   17.419     0.004
   55577.804   17.419     0.004
   55577.805   17.371     0.004
   55577.805   17.354     0.004
   55577.806   17.409     0.004
   55577.806   17.420     0.004
   55577.806   17.372     0.004
   55577.807   17.343     0.004
   55577.807   17.358     0.004
   55577.808   17.336     0.004
   55577.808   17.267     0.004
   55577.808   17.322     0.004
   55577.809   17.348     0.004
   55577.809   17.395     0.004
   55577.810   17.276     0.004
   55577.810   17.284     0.004
   55577.810   17.261     0.004
   55577.811   17.288     0.004
   55577.811   17.340     0.004
   55577.812   17.314     0.004
   55577.812   17.343     0.004
   55577.812   17.366     0.004
   55577.813   17.374     0.004
   55577.813   17.446     0.004
   55577.814   17.428     0.004
   55577.814   17.469     0.004
   55577.814   17.509     0.004
   55577.815   17.537     0.004
   55577.815   17.506     0.004
   55577.816   17.549     0.004
   55577.816   17.586     0.004
   55577.816   17.637     0.004
   55577.817   17.649     0.004
   55577.817   17.669     0.004
   55577.818   17.674     0.004
   55577.818   17.677     0.004
   55577.818   17.681     0.004
   55577.819   17.683     0.004
   55577.819   17.654     0.004
   55577.820   17.633     0.004
   55577.820   17.598     0.004
   55577.820   17.568     0.004
   55577.821   17.553     0.004
   55577.821   17.475     0.004
   55577.822   17.399     0.004
   55577.822   17.388     0.004
   55577.822   17.402     0.004
   55577.823   17.399     0.004
   55577.823   17.390     0.004
   55577.824   17.382     0.004
   55577.824   17.438     0.004
   55577.824   17.481     0.004
   55577.825   17.458     0.004
   55577.825   17.429     0.004
   55577.826   17.383     0.004
   55577.826   17.432     0.004
   55577.826   17.440     0.004
   55577.827   17.421     0.004
   55577.827   17.460     0.004
   55577.828   17.489     0.004
   55577.828   17.466     0.004
   55577.828   17.490     0.004
   55577.829   17.483     0.004
   55577.829   17.538     0.004
   55577.830   17.500     0.004
   55577.830   17.446     0.004
   55577.830   17.468     0.004
   55577.831   17.466     0.004
   55577.831   17.496     0.004
   55577.832   17.560     0.004
   55577.832   17.562     0.004
   55577.832   17.585     0.004
   55577.833   17.585     0.004
   55577.833   17.587     0.004
   55577.834   17.606     0.004
   55577.834   17.551     0.004
   55577.834   17.550     0.004
   55577.835   17.597     0.004
   55577.835   17.580     0.004
   55577.836   17.530     0.004
   55577.836   17.531     0.004
   55577.836   17.565     0.004
   55577.837   17.537     0.004
   55577.837   17.498     0.004
   55577.838   17.506     0.004
   55577.838   17.495     0.004
   55577.838   17.458     0.004
   55577.839   17.457     0.004
   55577.839   17.464     0.004
   55577.840   17.456     0.004
   55577.840   17.489     0.004
   55577.840   17.513     0.004
   55577.841   17.488     0.004
   55577.841   17.520     0.004
   55577.842   17.503     0.004
   55577.842   17.489     0.004
   55577.843   17.443     0.004
   55577.843   17.489     0.004
   55577.843   17.515     0.004
   55577.844   17.477     0.004
   55577.844   17.422     0.004
   55577.845   17.401     0.004
   55577.845   17.448     0.004
   55577.845   17.486     0.004
   55577.846   17.501     0.004
   55577.846   17.510     0.004
   55577.847   17.468     0.004
   55577.847   17.402     0.004
   55577.847   17.400     0.004
   55577.848   17.438     0.004
   55577.848   17.395     0.004
   55577.849   17.425     0.004
   55577.849   17.429     0.004
   55577.849   17.487     0.004
   55577.850   17.593     0.004
   55577.850   17.627     0.004
   55577.851   17.651     0.004
   55577.851   17.643     0.004
   55577.851   17.661     0.004
   55577.852   17.673     0.004
   55577.852   17.652     0.004
   55577.853   17.648     0.004
   55577.853   17.648     0.004
   55577.853   17.651     0.004
   55577.854   17.668     0.004
   55577.854   17.685     0.004
   55577.855   17.684     0.004
   55577.855   17.680     0.004
   55577.855   17.673     0.004
   55577.856   17.634     0.004
   55577.856   17.626     0.004
   55577.857   17.615     0.004
   55577.857   17.609     0.004
   55577.857   17.616     0.004
   55577.858   17.587     0.004
   55577.858   17.583     0.004
   55577.859   17.570     0.004
   55577.859   17.536     0.004
   55577.859   17.501     0.004
   55577.860   17.356     0.004
   55577.860   17.246     0.004
   55577.861   17.270     0.004
   55577.861   17.326     0.004
   55577.861   17.399     0.004
   55577.862   17.421     0.004
   55577.862   17.411     0.004
   55577.863   17.446     0.004
   55577.863   17.528     0.004
   55577.863   17.505     0.004
   55577.864   17.478     0.004
   55577.864   17.488     0.004
   55577.865   17.496     0.004
   55577.865   17.532     0.004
   55577.865   17.536     0.004
   55577.866   17.556     0.004
   55577.866   17.596     0.004
   55577.867   17.565     0.004
   55577.867   17.558     0.004
   55577.868   17.524     0.004
   55577.868   17.488     0.004
   55577.868   17.469     0.004
   55577.869   17.416     0.004
   55577.869   17.363     0.004
   55577.870   17.439     0.004
   55577.870   17.397     0.004
   55577.870   17.400     0.004
   55577.871   17.434     0.004
   55577.871   17.476     0.004
   55577.872   17.530     0.004
   55577.872   17.557     0.004
   55577.872   17.566     0.004
   55577.873   17.522     0.004
   55577.873   17.498     0.004
   55577.874   17.559     0.004
   55577.874   17.603     0.004
   55577.874   17.657     0.004
   55577.875   17.651     0.004
   55577.875   17.654     0.004
   55577.876   17.681     0.005
   55577.876   17.683     0.005
   55577.876   17.624     0.004
   55577.877   17.597     0.004
   55577.877   17.591     0.004
   55577.878   17.616     0.004
   55577.878   17.588     0.004
   55577.878   17.625     0.004
   55577.879   17.600     0.004
   55577.879   17.612     0.004
   55577.880   17.557     0.004
   55577.880   17.512     0.004
   55577.880   17.545     0.004
   55577.881   17.573     0.004
   55577.881   17.595     0.004
   55577.882   17.534     0.004
   55577.882   17.536     0.004
   55577.882   17.453     0.004
   55577.883   17.381     0.004
   55577.883   17.417     0.004
   55577.884   17.406     0.004
   55577.884   17.450     0.004
   55577.884   17.449     0.004
   55577.885   17.468     0.004
   55577.885   17.425     0.004
   55577.886   17.433     0.004
   55577.886   17.447     0.004
   55577.887   17.421     0.004
   55577.887   17.435     0.004
   55577.887   17.411     0.004
   55577.888   17.451     0.004
   55577.888   17.462     0.004
   55577.889   17.477     0.004
   55577.889   17.423     0.004
   55577.889   17.419     0.004
   55577.890   17.495     0.004
   55577.890   17.519     0.004
   55577.891   17.509     0.004
   55577.891   17.469     0.004
   55577.891   17.483     0.004
   55577.892   17.492     0.004
   55577.892   17.453     0.004
   55577.893   17.467     0.004
   55577.893   17.380     0.004
   55577.893   17.369     0.004
   55577.894   17.399     0.004
   55577.894   17.419     0.004
   55577.895   17.432     0.004
   55577.895   17.514     0.004
   55577.895   17.555     0.004
   55577.896   17.526     0.004
   55577.896   17.458     0.004
   55577.897   17.466     0.004
   55577.897   17.423     0.004
   55577.897   17.461     0.004
   55577.898   17.450     0.004
   55577.898   17.445     0.004
   55577.899   17.471     0.004
   55577.899   17.526     0.004
   55577.899   17.523     0.004
   55577.900   17.561     0.004
   55577.900   17.582     0.004
   55577.901   17.596     0.004
   55577.901   17.610     0.004
   55577.901   17.571     0.004
   55577.902   17.511     0.004
   55577.902   17.473     0.004
   55577.903   17.449     0.004
   55577.903   17.496     0.004
   55577.903   17.509     0.004
   55577.904   17.500     0.004
   55577.904   17.521     0.004
   55577.905   17.526     0.004
   55577.905   17.599     0.005
   55577.906   17.582     0.004
   55577.906   17.626     0.005
   55577.906   17.581     0.004
   55577.907   17.474     0.004
   55577.907   17.498     0.004
   55577.908   17.487     0.004
   55577.908   17.429     0.004
   55577.908   17.417     0.004
   55577.909   17.382     0.004
   55577.909   17.337     0.004
   55577.910   17.234     0.004
   55577.910   17.251     0.004
   55577.910   17.337     0.004
   55577.911   17.346     0.004
   55577.911   17.310     0.004
   55577.912   17.322     0.004
   55577.912   17.380     0.004
   55577.912   17.419     0.004
   55577.913   17.389     0.004
   55577.913   17.428     0.004
   55577.914   17.423     0.004
   55577.914   17.452     0.004
   55577.914   17.398     0.004
   55577.915   17.481     0.004
   55577.915   17.476     0.004
   55577.916   17.424     0.004
   55577.916   17.450     0.004
   55577.916   17.407     0.004
   55577.917   17.457     0.004
   55577.917   17.527     0.005
   55577.918   17.559     0.004
   55577.918   17.543     0.005
   55577.918   17.551     0.005
   55577.919   17.543     0.005
   55577.919   17.475     0.004
   55577.920   17.482     0.004
   55577.920   17.528     0.005
   55577.920   17.492     0.005
   55577.921   17.517     0.005
   55577.921   17.552     0.005
   55577.922   17.565     0.005
   55577.922   17.601     0.005
   55577.922   17.614     0.005
   55577.923   17.618     0.005
   55577.923   17.594     0.005
   55577.924   17.558     0.005
   55577.924   17.480     0.004
   55577.925   17.427     0.004
   55577.925   17.471     0.004
   55577.925   17.407     0.004
   55578.255   17.602     0.002
   55578.258   17.556     0.002
   55578.839   17.416     0.004
   55578.840   17.424     0.004
   55578.840   17.415     0.004
   55578.841   17.431     0.004
   55578.841   17.449     0.004
   55578.841   17.467     0.004
   55578.842   17.444     0.004
   55578.842   17.421     0.004
   55578.843   17.412     0.004
   55578.843   17.405     0.004
   55578.843   17.434     0.004
   55578.844   17.399     0.004
   55578.844   17.434     0.004
   55578.845   17.471     0.004
   55578.845   17.511     0.004
   55578.845   17.445     0.004
   55578.846   17.447     0.004
   55578.846   17.400     0.004
   55578.847   17.426     0.004
   55578.847   17.485     0.004
   55578.847   17.523     0.004
   55578.848   17.522     0.004
   55578.848   17.536     0.004
   55578.849   17.553     0.004
   55578.849   17.596     0.004
   55578.849   17.593     0.004
   55578.850   17.608     0.004
   55578.850   17.608     0.004
   55578.851   17.506     0.004
   55578.851   17.465     0.004
   55578.851   17.386     0.004
   55578.852   17.317     0.004
   55578.852   17.307     0.004
   55578.853   17.366     0.004
   55578.853   17.384     0.004
   55578.853   17.435     0.004
   55578.854   17.445     0.004
   55578.854   17.512     0.004
   55578.855   17.480     0.004
   55578.855   17.465     0.004
   55578.855   17.444     0.004
   55578.856   17.475     0.004
   55578.856   17.506     0.004
   55578.857   17.468     0.004
   55578.857   17.445     0.004
   55578.857   17.429     0.004
   55578.858   17.472     0.004
   55578.858   17.445     0.004
   55578.859   17.477     0.004
   55578.859   17.458     0.004
   55578.859   17.415     0.004
   55578.860   17.440     0.004
   55578.860   17.434     0.004
   55578.861   17.455     0.004
   55578.861   17.476     0.004
   55578.861   17.536     0.004
   55578.862   17.551     0.004
   55578.862   17.566     0.004
   55578.863   17.610     0.004
   55578.863   17.668     0.005
   55578.863   17.652     0.005
   55578.864   17.668     0.005
   55578.864   17.678     0.005
   55578.865   17.662     0.005
   55578.865   17.701     0.005
   55578.865   17.705     0.005
   55578.866   17.727     0.005
   55578.866   17.735     0.005
   55578.867   17.737     0.005
   55578.867   17.725     0.005
   55578.867   17.700     0.005
   55578.868   17.682     0.005
   55578.868   17.672     0.005
   55578.868   17.626     0.004
   55578.869   17.597     0.004
   55578.869   17.577     0.004
   55578.870   17.646     0.004
   55578.870   17.542     0.004
   55578.871   17.511     0.004
   55578.871   17.456     0.004
   55578.871   17.445     0.004
   55578.872   17.423     0.004
   55578.872   17.430     0.004
   55578.873   17.469     0.004
   55578.873   17.517     0.004
   55578.873   17.540     0.004
   55578.874   17.515     0.004
   55578.874   17.508     0.004
   55578.874   17.536     0.004
   55578.875   17.595     0.004
   55578.875   17.613     0.004
   55578.876   17.622     0.004
   55578.876   17.585     0.004
   55578.876   17.551     0.004
   55578.877   17.578     0.004
   55578.877   17.597     0.004
   55578.878   17.637     0.005
   55578.878   17.638     0.004
   55578.879   17.603     0.005
   55578.879   17.554     0.004
   55578.879   17.525     0.004
   55578.880   17.543     0.004
   55578.880   17.526     0.004
   55578.880   17.506     0.004
   55578.881   17.524     0.004
   55578.881   17.520     0.004
   55578.882   17.537     0.004
   55578.882   17.513     0.004
   55578.882   17.509     0.004
   55578.883   17.499     0.004
   55578.883   17.517     0.004
   55578.884   17.539     0.004
   55578.884   17.543     0.004
   55578.885   17.526     0.004
   55578.885   17.534     0.004
   55578.885   17.507     0.004
   55578.886   17.455     0.004
   55578.886   17.465     0.004
   55578.887   17.473     0.004
   55578.887   17.442     0.004
